Gene	Flk_Sp1WT	HE1_Sp1WT	HE2_Sp1WT	HP_Sp1WT
Timm9	1	1	1	1
Timmdc1	1	1	1	1
Timp1	1	1	1	1
Timp2	1	1	1	1
Timp3	1	1	1	1
Tinagl1	1	1	1	1
Tinf2	1	1	1	1
Tiparp	1	1	1	1
Tipin	1	1	1	1
Tiprl	1	1	1	1
Tirap	1	1	1	1
Tjap1	1	1	1	1
Tjp1	1	1	1	1
Tjp2	1	1	1	1
Tjp3	1	1	1	1
Tk1	0	0	1	0
Tk2	1	1	1	1
Tkfc	1	0	0	0
Tkt	0	0	0	0
Tktl1	0	0	0	0
Tktl2	0	0	0	0
Tlcd1	1	1	1	1
Tlcd2	1	1	1	1
Tldc1	1	1	1	1
Tle1	1	1	1	1
Tle2	0	0	0	0
Tle3	1	1	1	1
Tle4	1	1	1	1
Tle6	1	1	1	1
Tlk1	1	1	1	1
Tlk2	1	1	1	1
Tll1	1	1	1	1
Tln1	0	1	1	1
Tln2	0	0	0	0
Tlr12	0	0	1	1
Tlr2	1	1	1	1
Tlr3	1	1	1	1
Tlr4	0	1	1	1
Tlr7	0	0	0	0
Tlx1	0	0	0	0
Tlx2	1	0	0	1
Tm2d1	1	1	1	1
Tm2d2	0	1	1	1
Tm2d3	1	1	1	1
Tm4sf1	0	0	0	0
Tm4sf20	0	0	0	0
Tm4sf5	0	0	1	0
Tm6sf1	1	1	1	1
Tm7sf2	1	1	1	1
Tm7sf3	1	1	0	1
Tm9sf1	1	1	1	1
Tm9sf2	1	1	1	1
Tm9sf3	1	1	1	1
Tm9sf4	1	1	1	1
Tma16	1	1	1	1
Tma7	0	0	0	0
Tmbim1	1	1	1	1
Tmbim4	1	1	1	1
Tmbim6	0	0	0	0
Tmc4	0	0	0	0
Tmc6	1	1	1	1
Tmc7	1	0	1	1
Tmc8	1	0	0	0
Tmcc1	1	1	1	1
Tmcc2	1	1	1	1
Tmcc3	1	1	1	1
Tmco1	1	1	1	1
Tmco3	1	1	1	1
Tmco4	1	1	0	1
Tmco6	1	1	1	1
Tmed1	1	1	1	1
Tmed10	1	1	1	1
Tmed2	1	1	1	1
Tmed3	1	1	1	1
Tmed4	1	1	1	1
Tmed5	1	1	1	1
Tmed7	0	1	1	1
Tmed8	1	1	1	1
Tmed9	1	1	1	1
Tmeff1	1	1	1	1
Tmem100	1	1	1	1
Tmem101	1	1	1	1
Tmem102	0	0	0	0
Tmem104	1	1	1	0
Tmem106a	1	0	1	1
Tmem106b	1	1	1	1
Tmem106c	1	1	1	1
Tmem107	1	1	1	1
Tmem108	1	1	1	1
Tmem109	1	1	1	1
Tmem11	1	1	1	1
Tmem110	1	1	1	1
Tmem114	1	0	1	0
Tmem115	1	1	1	1
Tmem119	1	1	1	1
Tmem120a	1	1	1	1
Tmem120b	1	1	1	1
Tmem121	1	1	1	1
Tmem123	1	1	1	1
Tmem125	0	0	0	0
Tmem126a	1	1	1	1
Tmem126b	1	1	1	1
Tmem127	1	1	1	1
Tmem128	1	1	1	1
Tmem129	0	0	0	0
Tmem130	1	0	0	1
Tmem131	1	1	1	1
Tmem132a	1	1	1	1
Tmem132b	1	0	1	1
Tmem134	1	1	0	1
Tmem135	1	1	1	1
Tmem136	1	1	1	1
Tmem138	0	0	0	1
Tmem139	0	0	0	0
Tmem140	0	0	0	0
Tmem141	1	1	1	0
Tmem143	1	1	1	1
Tmem144	1	1	1	1
Tmem147	1	1	1	1
Tmem14a	1	1	1	1
Tmem14c	1	1	1	1
Tmem150a	1	1	1	1
Tmem150b	0	0	0	0
Tmem151b	0	0	0	0
Tmem154	1	1	1	1
Tmem158	1	1	1	1
Tmem159	1	1	1	1
Tmem160	1	1	1	1
Tmem161a	1	1	1	1
Tmem161b	1	1	1	1
Tmem163	1	1	1	1
Tmem164	1	1	1	1
Tmem165	1	1	1	1
Tmem167	0	0	0	0
Tmem167b	1	1	1	1
Tmem168	1	1	1	1
Tmem17	1	1	1	1
Tmem170	1	1	1	1
Tmem170b	1	1	1	1
Tmem173	0	0	0	0
Tmem175	0	0	0	0
Tmem176a	0	0	0	0
Tmem176b	1	1	1	0
Tmem177	0	0	0	0
Tmem179	1	0	1	1
Tmem179b	0	0	0	0
Tmem18	1	1	1	1
Tmem181a	1	1	0	1
Tmem181b-ps	0	0	0	0
Tmem181c-ps	0	0	0	0
Tmem183a	1	1	1	1
Tmem184a	0	0	0	0
Tmem184b	1	1	1	1
Tmem184c	1	1	1	1
Tmem185a	1	0	1	1
Tmem185b	1	1	1	1
Tmem186	1	1	0	1
Tmem189	1	1	1	1
Tmem19	1	1	1	1
Tmem190	0	0	0	0
Tmem191c	1	1	1	1
Tmem192	1	1	1	1
Tmem198b	1	1	1	1
Tmem199	0	0	0	0
Tmem2	1	1	1	1
Tmem200b	0	1	1	0
Tmem201	1	1	1	1
Tmem203	1	1	1	0
Tmem204	0	0	0	0
Tmem205	0	0	1	1
Tmem206	1	1	1	1
Tmem208	0	1	1	1
Tmem209	1	1	1	1
Tmem214	1	1	0	1
Tmem216	1	1	1	1
Tmem218	1	1	1	1
Tmem219	1	1	1	1
Tmem220	1	1	1	1
Tmem222	1	1	1	1
Tmem223	0	0	0	0
Tmem225	0	0	0	0
Tmem229a	1	1	1	1
Tmem229b	1	1	1	1
Tmem230	1	1	1	1
Tmem231	1	1	1	1
Tmem234	1	1	0	0
Tmem237	1	1	1	1
Tmem238	1	1	1	1
Tmem239	0	0	0	0
Tmem241	1	1	1	1
Tmem242	1	1	1	1
Tmem243	1	1	1	1
Tmem245	1	1	1	1
Tmem246	0	0	0	0
Tmem248	1	1	1	1
Tmem251	0	1	1	1
Tmem253	0	0	0	0
Tmem254a	0	0	0	0
Tmem254b	1	0	0	0
Tmem254c	0	0	0	0
Tmem255a	0	0	1	0
Tmem256	1	1	1	1
Tmem258	0	1	1	0
Tmem259	1	1	1	1
Tmem260	1	1	1	1
Tmem261	1	1	1	1
Tmem262	0	0	0	0
Tmem263	1	1	1	1
Tmem265	0	0	0	0
Tmem267	0	0	0	0
Tmem268	0	0	0	0
Tmem28	1	1	1	1
Tmem29	1	1	1	1
Tmem30a	1	1	1	1
Tmem30b	1	0	1	0
Tmem33	1	1	1	1
Tmem35b	1	1	1	1
Tmem37	1	1	1	1
Tmem38a	1	0	0	1
Tmem38b	1	1	1	1
Tmem39a	1	1	1	1
Tmem39b	1	1	1	1
Tmem40	0	0	0	0
Tmem41a	1	1	1	1
Tmem41b	1	1	1	1
Tmem42	1	1	1	1
Tmem43	0	0	0	0
Tmem44	1	1	1	1
Tmem45a	1	1	1	1
Tmem47	1	1	1	1
Tmem5	1	0	0	1
Tmem50a	1	1	1	1
Tmem50b	1	1	1	1
Tmem51	0	0	0	0
Tmem54	1	0	0	0
Tmem55a	1	1	1	1
Tmem55b	0	0	0	0
Tmem56	1	1	1	1
Tmem57	1	1	1	1
Tmem59	1	1	1	1
Tmem59l	0	0	0	0
Tmem60	0	0	0	0
Tmem62	1	1	1	1
Tmem63a	1	1	1	1
Tmem63b	1	1	1	1
Tmem64	1	1	1	1
Tmem65	1	1	1	1
Tmem67	1	1	1	1
Tmem68	0	0	0	0
Tmem69	0	0	0	0
Tmem70	1	1	1	1
Tmem71	0	1	1	1
Tmem74	1	1	1	1
Tmem79	0	0	0	0
Tmem8	1	1	1	1
Tmem80	0	0	0	0
Tmem81	0	0	0	0
Tmem82	1	1	1	1
Tmem86a	1	1	1	1
Tmem86b	1	0	1	1
Tmem87a	1	1	1	1
Tmem87b	1	1	1	1
Tmem88	1	0	0	0
Tmem8b	1	1	1	1
Tmem9	1	1	1	1
Tmem91	0	0	0	0
Tmem92	0	0	0	0
Tmem94	1	1	1	1
Tmem97	1	1	1	1
Tmem98	1	1	1	1
Tmem9b	1	1	1	1
Tmf1	1	1	1	1
Tmigd3	0	0	0	0
Tmlhe	0	1	1	1
Tmod1	1	0	1	1
Tmod2	1	1	1	1
Tmod3	1	1	1	1
Tmpo	1	1	1	1
Tmppe	1	1	1	1
Tmprss11d	0	0	0	0
Tmprss12	0	0	0	0
Tmprss13	0	0	0	0
Tmprss5	0	0	0	0
Tmprss7	0	0	0	0
Tmsb10	1	1	0	1
Tmsb15a	0	0	0	0
Tmsb15b1	1	0	1	0
Tmsb15b2	1	1	1	1
Tmsb15l	0	1	0	1
Tmsb4x	1	1	1	1
Tmtc1	1	1	1	1
Tmtc2	1	0	0	0
Tmtc3	1	1	1	1
Tmtc4	1	1	1	1
Tmub1	1	1	1	1
Tmub2	1	1	1	1
Tmx1	1	1	1	1
Tmx2	1	1	1	0
Tmx3	1	1	1	1
Tmx4	1	1	1	1
Tnc	1	1	1	0
Tnfaip1	1	1	1	1
Tnfaip2	1	1	1	1
Tnfaip3	1	1	1	1
Tnfaip6	0	1	1	1
Tnfaip8	1	1	1	1
Tnfaip8l1	1	1	1	1
Tnfaip8l2	1	1	0	1
Tnfaip8l3	1	1	1	1
Tnfrsf10b	1	1	0	0
Tnfrsf12a	1	1	1	1
Tnfrsf13c	1	0	0	0
Tnfrsf14	1	1	1	1
Tnfrsf18	0	0	0	0
Tnfrsf19	1	1	1	1
Tnfrsf1a	1	0	1	1
Tnfrsf1b	1	1	1	1
Tnfrsf21	1	1	1	1
Tnfrsf22	1	1	1	1
Tnfrsf23	1	1	1	1
Tnfrsf25	0	1	1	1
Tnfrsf4	0	0	0	0
Tnfrsf8	1	0	0	0
Tnfsf11	1	0	0	1
Tnfsf12	0	0	1	1
Tnfsf13	0	0	0	0
Tnfsf14	0	0	0	0
Tnfsf9	0	1	1	1
Tnfsfm13	1	1	0	0
Tnik	1	1	1	1
Tnip1	1	1	1	1
Tnip2	0	0	0	0
Tnk1	1	0	0	0
Tnk2	1	1	1	1
Tnk2os	0	0	0	0
Tnks	1	1	1	1
Tnks1bp1	0	0	0	0
Tnks2	1	1	1	1
Tnnc1	0	0	0	0
Tnni1	1	1	1	0
Tnni2	0	0	0	0
Tnni3	0	0	0	0
Tnnt1	0	0	0	0
Tnnt2	1	0	0	0
Tnnt3	1	0	0	0
Tnpo1	1	1	1	1
Tnpo2	1	1	1	1
Tnpo3	1	1	1	1
Tnrc18	0	0	0	0
Tnrc6a	1	1	1	1
Tnrc6b	1	1	1	1
Tnrc6c	1	1	1	1
Tns1	1	1	1	1
Tns2	0	1	1	1
Tns3	1	1	1	1
Tns4	0	0	0	0
Tob1	1	1	1	1
Tob2	1	0	0	1
Toe1	1	1	0	1
Tollip	1	1	1	1
Tom1	1	1	1	1
Tom1l1	1	1	1	1
Tom1l2	1	1	1	1
Tomm20	1	1	1	1
Tomm22	1	1	1	1
Tomm34	0	0	0	0
Tomm40	0	0	0	0
Tomm40l	1	1	1	1
Tomm5	1	1	1	1
Tomm6	1	1	1	1
Tomm7	1	1	1	1
Tomm70a	1	1	1	1
Tomt	0	0	0	0
Tonsl	1	1	1	1
Top1	1	1	1	1
Top1mt	1	1	1	1
Top2a	1	1	1	1
Top2b	1	1	1	1
Top3a	1	1	1	1
Top3b	1	1	1	1
Topbp1	1	1	1	1
Topors	1	1	1	1
Toporsos	1	1	1	1
Tor1a	1	0	1	1
Tor1aip1	0	0	0	0
Tor1aip2	1	1	1	1
Tor1b	1	1	1	1
Tor2a	1	1	1	1
Tor3a	1	1	1	1
Tor4a	1	1	1	1
Tox	1	1	1	1
Tox2	0	0	0	0
Tox4	0	0	0	0
Tpbg	1	1	1	1
Tpcn1	1	1	1	1
Tpcn2	1	1	1	1
Tpd52	1	1	1	1
Tpd52l1	1	1	1	1
Tpd52l2	1	1	1	1
Tpgs1	1	1	1	1
Tpgs2	1	1	1	1
Tpi1	1	1	1	1
Tpk1	1	1	1	1
Tpm1	1	1	1	1
Tpm2	1	1	1	1
Tpm3	1	1	1	1
Tpm4	1	1	1	1
Tpmt	0	0	0	0
Tpp1	1	1	1	1
Tpp2	1	1	1	1
Tppp	1	1	1	1
Tppp3	1	1	1	1
Tpr	0	0	0	0
Tpra1	1	1	1	1
Tprgl	1	1	1	1
Tprkb	1	1	1	1
Tprn	1	1	1	1
Tpst1	1	1	1	1
Tpst2	1	1	1	1
Tpt1	1	1	1	1
Tpx2	1	1	1	1
Tra2a	1	1	1	1
Tra2b	1	1	1	1
Trabd	1	1	1	1
Trabd2b	1	1	1	1
Tradd	1	1	1	1
Traf2	1	1	1	1
Traf3	1	1	1	1
Traf3ip1	1	1	1	1
Traf3ip2	1	1	1	1
Traf3ip3	0	0	0	1
Traf4	1	1	1	1
Traf5	1	1	1	1
Traf6	1	1	1	1
Traf7	1	1	1	1
Trafd1	1	1	1	1
Traip	1	1	1	1
Trak1	0	0	0	0
Trak2	0	0	0	0
Tram1	1	1	1	1
Tram1l1	1	1	1	1
Tram2	1	1	1	1
Trank1	1	1	1	1
Trap1	1	1	1	1
Trap1a	0	0	0	0
Trappc1	1	0	1	1
Trappc10	1	1	1	1
Trappc11	0	0	0	0
Trappc12	1	1	1	1
Trappc13	1	1	1	1
Trappc2	1	0	1	1
Trappc2l	0	0	0	1
Trappc3	1	1	1	1
Trappc4	1	1	1	1
Trappc5	1	1	1	1
Trappc6a	0	0	1	1
Trappc6b	1	1	1	1
Trappc8	1	1	1	1
Trappc9	1	1	1	1
Trdmt1	1	1	1	1
Trem1	0	0	0	0
Trem3	0	0	0	0
Treml1	0	0	0	0
Treml2	0	0	1	1
Treml4	0	0	0	0
Trerf1	1	1	1	1
Trex1	1	1	1	1
Trf	0	0	1	0
Trh	0	0	0	1
Trhr2	0	0	0	0
Triap1	0	0	0	1
Trib1	1	1	1	1
Trib2	1	1	1	1
Trib3	1	1	1	1
Trim10	0	0	0	0
Trim11	1	1	1	1
Trim12c	1	1	1	1
Trim13	1	1	1	1
Trim14	1	1	1	1
Trim15	0	0	0	0
Trim16	1	1	1	1
Trim2	1	1	1	1
Trim21	1	1	1	1
Trim23	0	0	0	0
Trim24	1	1	1	1
Trim25	1	1	1	1
Trim26	1	1	1	1
Trim27	1	1	1	1
Trim28	1	1	1	1
Trim3	1	1	1	1
Trim30a	0	1	1	1
Trim32	1	1	1	1
Trim33	1	1	1	1
Trim34a	1	1	1	1
Trim34b	0	0	0	0
Trim35	0	1	0	0
Trim36	1	1	1	1
Trim37	1	1	1	1
Trim39	1	1	1	1
Trim41	1	1	1	1
Trim43a	0	0	0	0
Trim43b	0	0	0	0
Trim44	1	1	1	1
Trim45	1	1	1	1
Trim46	1	0	0	0
Trim47	1	1	1	1
Trim5	0	0	0	0
Trim54	0	0	0	0
Trim56	1	1	1	1
Trim58	0	1	1	1
Trim59	1	1	1	1
Trim6	1	1	1	1
Trim62	1	1	1	1
Trim63	1	0	0	0
Trim65	1	1	1	1
Trim68	1	1	1	1
Trim7	1	1	1	1
Trim71	1	1	1	1
Trim72	0	0	0	1
Trim8	1	1	1	1
Triml1	0	0	0	0
Triml2	0	0	0	0
Trio	1	1	1	1
Triobp	1	1	1	1
Trip10	1	1	1	1
Trip11	1	1	1	1
Trip12	1	1	0	1
Trip13	1	1	1	1
Trip4	1	1	1	1
Trip6	1	1	1	1
Triqk	1	1	1	1
Trit1	1	1	1	1
Trmo	1	1	1	1
Trmt1	1	1	1	0
Trmt10a	0	0	0	0
Trmt10b	1	0	0	0
Trmt10c	1	1	1	1
Trmt11	1	1	1	1
Trmt112	0	0	0	0
Trmt12	1	1	1	1
Trmt13	0	0	0	0
Trmt1l	1	1	1	1
Trmt2a	0	1	1	1
Trmt2b	1	1	1	1
Trmt44	1	1	1	1
Trmt5	0	0	0	0
Trmt6	0	1	0	0
Trmt61a	1	1	0	1
Trmt61b	1	1	1	1
Trmu	1	1	1	1
Trnau1ap	1	1	1	1
Trnt1	1	1	1	1
Tro	1	1	1	1
Troap	1	1	1	1
Trove2	0	0	0	0
Trp53	1	1	1	1
Trp53bp1	1	1	1	1
Trp53bp2	1	1	1	1
Trp53cor1	1	1	1	0
Trp53i11	1	1	1	1
Trp53i13	1	1	1	1
Trp53inp1	1	1	1	1
Trp53inp2	1	1	1	1
Trp53rka	1	1	1	1
Trp53rkb	1	1	1	1
Trp73	1	0	0	0
Trpc1	1	1	1	1
Trpc3	1	1	1	1
Trpc4ap	1	1	1	1
Trpc5	0	0	0	0
Trpc6	1	1	1	1
Trpm1	0	0	0	0
Trpm4	1	1	1	0
Trpm7	1	1	1	1
Trps1	1	1	1	1
Trpt1	1	1	1	1
Trpv2	1	1	0	1
Trpv4	0	0	1	0
Trrap	0	0	0	0
Trub1	1	1	1	1
Trub2	0	0	1	0
Tsacc	0	0	0	0
Tsc1	1	1	1	1
Tsc2	1	0	1	1
Tsc22d1	1	1	1	1
Tsc22d2	0	1	1	1
Tsc22d3	1	1	1	1
Tsc22d4	1	1	1	1
Tsen15	1	1	1	1
Tsen2	1	1	1	1
Tsen34	0	0	0	0
Tsen54	1	1	0	0
Tsfm	1	1	1	1
Tsg101	1	1	1	1
Tsga10	1	1	1	1
Tshb	0	0	0	0
Tshz1	0	0	0	0
Tshz3	1	1	1	1
Tsix	0	0	0	0
Tsku	1	1	1	1
Tsn	1	1	1	1
Tsnax	1	1	1	1
Tspan1	0	0	0	0
Tspan11	1	1	1	0
Tspan12	1	1	1	1
Tspan13	1	1	1	1
Tspan14	1	1	1	1
Tspan15	1	1	1	1
Tspan17	1	1	1	1
Tspan18	0	1	1	1
Tspan2	1	1	1	1
Tspan3	1	1	1	1
Tspan31	1	1	1	0
Tspan32	1	0	0	1
Tspan33	1	1	1	1
Tspan4	1	1	1	1
Tspan5	1	1	1	1
Tspan6	1	1	1	1
Tspan7	1	1	0	0
Tspan8	0	1	1	0
Tspan9	1	1	1	1
Tspo	1	0	0	1
Tspoap1	0	0	0	0
Tspyl1	1	1	1	1
Tspyl2	1	1	1	1
Tspyl3	1	1	0	1
Tspyl4	1	1	1	1
Tspyl5	1	1	1	1
Tsr1	0	1	0	0
Tsr2	1	1	1	1
Tsr3	0	0	0	1
Tssc1	1	1	1	1
Tssc4	0	0	0	0
Tssk3	0	0	0	0
Tssk4	0	0	0	0
Tssk6	0	1	1	1
Tst	0	0	0	0
Tsta3	1	1	1	1
Tstd1	0	0	0	0
Tstd2	0	1	0	0
Tstd3	1	1	1	1
Tsx	0	0	0	0
Ttbk2	1	1	1	1
Ttc1	1	1	1	1
Ttc12	0	1	0	1
Ttc13	1	1	1	1
Ttc14	1	1	1	1
Ttc17	1	1	1	1
Ttc19	0	1	0	0
Ttc21b	1	1	1	1
Ttc23	0	0	0	0
Ttc25	1	1	1	1
Ttc26	1	1	1	1
Ttc27	1	1	1	1
Ttc28	1	1	1	1
Ttc3	0	0	0	0
Ttc30a1	1	0	0	0
Ttc30a2	1	0	1	1
Ttc30b	1	1	1	1
Ttc32	0	0	0	0
Ttc33	1	1	1	0
Ttc36	0	0	0	0
Ttc37	1	0	1	0
Ttc38	1	1	0	1
Ttc39a	0	0	0	0
Ttc39aos1	1	1	1	1
Ttc39b	1	1	1	1
Ttc39c	1	1	1	1
Ttc4	0	0	0	0
Ttc41	0	0	0	0
Ttc5	1	1	1	1
Ttc7	0	0	0	0
Ttc7b	1	1	1	1
Ttc8	1	1	1	1
Ttc9	1	1	1	1
Ttc9b	1	1	1	0
Ttc9c	0	0	0	0
Ttf1	1	1	1	1
Ttf2	1	1	1	1
Tti1	0	0	0	0
Tti2	1	1	1	1
Ttk	1	1	1	1
Ttl	1	1	1	1
Ttll1	1	1	1	1
Ttll12	1	1	1	1
Ttll3	1	1	1	1
Ttll4	1	1	1	1
Ttll5	0	0	0	0
Ttll6	0	0	1	0
Ttll9	1	0	0	0
Ttn	0	0	0	0
Ttpa	1	1	1	1
Ttpal	1	1	1	1
Ttyh1	1	0	0	1
Ttyh2	1	1	1	1
Ttyh3	1	1	1	1
Tub	1	1	0	0
Tuba1a	1	1	1	1
Tuba1b	1	1	1	1
Tuba1c	1	1	1	1
Tuba3a	0	0	0	0
Tuba4a	1	1	1	1
Tuba8	1	1	1	1
Tubb1	0	0	0	0
Tubb2a	1	1	1	1
Tubb2a-ps2	0	0	0	0
Tubb2b	1	1	1	1
Tubb3	0	0	0	0
Tubb4b	0	0	0	0
Tubb5	0	0	0	0
Tubb6	1	1	1	1
Tubd1	0	0	0	0
Tube1	1	1	1	1
Tubg1	0	1	0	1
Tubg2	1	0	0	1
Tubgcp2	1	1	0	0
Tubgcp3	1	1	1	1
Tubgcp4	0	1	0	0
Tubgcp5	1	1	1	1
Tubgcp6	1	1	1	1
Tufm	1	1	1	1
Tuft1	0	0	0	0
Tug1	1	1	1	1
Tulp1	0	0	0	0
Tulp2	1	0	0	0
Tulp3	1	1	1	1
Tulp4	1	1	1	1
Tusc1	1	1	1	1
Tusc2	0	0	0	0
Tusc3	1	1	1	1
Tut1	1	1	1	1
Tvp23a	0	0	0	0
Tvp23b	1	1	1	1
Twf1	1	1	1	1
Twf2	1	1	1	1
Twist1	1	1	1	1
Twist2	1	1	0	1
Twistnb	1	1	1	1
Twnk	0	0	0	0
Twsg1	1	1	1	1
Txlna	1	1	1	1
Txlnb	0	1	1	0
Txlng	1	1	1	1
Txn1	1	1	1	1
Txn2	1	1	1	1
Txndc11	0	0	0	0
Txndc12	1	1	0	0
Txndc15	1	0	1	1
Txndc16	0	0	0	0
Txndc17	1	1	1	1
Txndc5	1	1	1	1
Txndc9	1	1	1	1
Txnip	1	1	1	1
Txnl1	1	1	1	1
Txnl4a	0	0	0	0
Txnl4b	0	1	1	0
Txnrd1	1	1	1	1
Txnrd2	0	1	1	1
Txnrd3	1	1	1	1
Tyk2	1	1	1	1
Tymp	0	0	0	0
Tyms	1	1	1	1
Tyro3	1	1	1	1
Tyrobp	0	0	0	0
Tysnd1	1	1	1	1
Tyw1	0	0	0	0
Tyw3	1	1	1	1
Tyw5	1	1	0	0
U2af1	1	1	1	1
U2af1l4	0	1	0	1
U2af2	1	1	1	1
U2surp	1	1	1	1
Uaca	1	1	1	1
Uap1	1	1	1	1
Uap1l1	1	1	1	1
Uba1	1	1	1	1
Uba1y	0	0	0	0
Uba2	1	1	1	1
Uba3	1	1	1	1
Uba5	0	1	1	1
Uba52	0	0	0	0
Uba6	1	1	1	1
Uba7	0	1	1	0
Ubac1	1	1	1	1
Ubac2	1	1	1	1
Ubald1	1	1	1	1
Ubald2	0	1	1	0
Ubap1	1	1	1	1
Ubap1l	0	0	0	0
Ubap2	1	1	1	1
Ubap2l	1	1	1	1
Ubash3a	0	0	0	0
Ubash3b	1	1	1	1
Ubb	1	1	1	1
Ubc	0	0	0	0
Ube2a	1	1	1	1
Ube2b	1	1	1	1
Ube2c	1	1	1	1
Ube2cbp	1	1	1	1
Ube2d-ps	1	1	1	1
Ube2d1	1	1	1	1
Ube2d2a	1	1	1	1
Ube2d2b	0	0	0	0
Ube2d3	0	0	0	0
Ube2e1	1	1	1	1
Ube2e2	1	1	1	1
Ube2e3	1	1	1	1
Ube2f	1	1	1	1
Ube2g1	1	1	1	1
Ube2g2	1	1	1	1
Ube2h	1	1	1	1
Ube2i	1	1	1	1
Ube2j1	0	1	1	1
Ube2j2	1	1	1	1
Ube2k	1	1	1	1
Ube2l3	1	1	1	1
Ube2l6	1	1	1	1
Ube2m	1	1	1	1
Ube2n	1	1	1	1
Ube2o	1	1	1	1
Ube2q1	0	0	0	0
Ube2q2	1	1	1	1
Ube2ql1	1	1	1	1
Ube2r2	1	1	1	1
Ube2s	1	1	1	1
Ube2t	1	1	1	1
Ube2v1	1	1	1	1
Ube2v2	1	1	1	1
Ube2w	1	1	1	1
Ube2z	1	1	1	1
Ube3a	1	1	1	1
Ube3b	0	0	1	1
Ube3c	1	1	1	1
Ube4a	1	1	1	1
Ube4b	1	1	1	1
Ube4bos3	0	0	0	0
Ubfd1	1	1	1	1
Ubiad1	1	1	1	1
Ubl3	1	1	1	1
Ubl4a	1	0	1	1
Ubl5	0	0	0	0
Ubl7	1	1	1	1
Ublcp1	1	1	1	1
Ubn1	1	1	1	1
Ubn2	1	1	1	1
Ubox5	0	0	0	0
Ubp1	1	1	1	1
Ubqln1	1	1	1	1
Ubqln2	1	1	1	1
Ubqln4	1	1	1	1
Ubr1	1	1	1	1
Ubr2	1	1	1	1
Ubr3	1	1	1	1
Ubr4	1	1	1	1
Ubr5	1	1	1	1
Ubr7	0	0	0	0
Ubtd1	0	0	0	0
Ubtd2	1	1	1	1
Ubtf	1	1	1	1
Ubxn1	1	1	1	1
Ubxn10	1	0	0	0
Ubxn11	1	1	1	1
Ubxn2a	0	0	0	0
Ubxn2b	1	1	1	1
Ubxn4	1	1	1	1
Ubxn6	1	1	1	1
Ubxn7	1	1	1	1
Ubxn8	1	1	1	1
Uchl1	0	0	1	1
Uchl3	1	1	1	1
Uchl4	0	0	0	0
Uchl5	1	1	1	1
Uck1	1	1	1	1
Uck2	1	1	1	1
Uckl1	1	1	1	1
Uckl1os	0	0	0	0
Ucn	1	1	1	1
Ucp2	1	1	1	1
Uevld	1	1	1	1
Ufc1	1	0	1	0
Ufd1	0	0	0	0
Ufl1	1	1	1	1
Ufm1	1	1	1	1
Ufsp1	1	1	1	1
Ufsp2	1	0	0	1
Ugcg	1	1	1	1
Ugdh	1	1	1	1
Uggt1	1	1	1	1
Uggt2	1	1	1	1
Ugp2	1	1	1	1
Ugt1a6a	0	0	0	0
Ugt1a6b	0	0	0	1
Ugt1a7c	1	0	0	1
Ugt8a	1	1	1	1
Uhmk1	1	1	1	1
Uhrf1	1	1	1	1
Uhrf1bp1	1	1	1	1
Uhrf1bp1l	1	1	1	1
Uhrf2	1	1	1	1
Uimc1	1	1	0	1
Ulbp1	0	1	1	1
Ulk1	1	1	1	1
Ulk2	1	1	1	1
Ulk3	1	1	1	1
Ulk4	0	0	0	0
Umad1	1	1	1	1
Umps	1	0	1	1
Unc119	1	1	1	1
Unc119b	0	1	0	1
Unc13a	1	1	1	1
Unc13b	1	1	1	1
Unc13d	1	0	0	1
Unc45a	1	1	1	1
Unc45b	0	0	0	0
Unc50	0	0	0	0
Unc5b	1	1	1	1
Unc5c	1	1	1	1
Unc5cl	0	0	0	0
Unc80	1	1	1	1
Unc93b1	1	1	1	1
Ung	1	1	1	1
Unk	1	1	1	1
Unkl	1	1	1	1
Upf1	1	1	1	1
Upf2	1	1	1	1
Upf3a	1	1	1	1
Upf3b	1	1	1	1
Uph	0	0	0	0
Upk1a	0	0	0	0
Upk1b	0	0	0	0
Upk2	1	0	0	1
Upk3bl	0	0	0	0
Upp1	1	1	1	1
Uprt	1	1	1	1
Uqcc1	1	1	1	1
Uqcc2	1	1	1	1
Uqcc3	1	1	1	1
Uqcr10	0	1	1	0
Uqcr11	1	1	1	1
Uqcrb	1	1	1	1
Uqcrc1	1	1	1	1
Uqcrc2	1	1	1	1
Uqcrfs1	1	1	1	1
Uqcrh	0	0	0	0
Uqcrq	1	1	1	1
Urah	1	0	0	0
Urb1	1	1	1	1
Urb2	0	0	0	0
Urgcp	1	1	1	1
Uri1	1	1	1	1
Urm1	1	1	1	1
Urod	1	1	1	1
Uros	1	1	1	1
Usb1	0	0	0	0
Use1	0	0	0	0
Usf1	1	1	1	1
Usf2	1	1	1	1
Usf3	1	1	1	1
Ushbp1	0	0	0	0
Usmg5	0	0	0	0
Uso1	1	1	1	1
Usp1	1	1	1	1
Usp10	1	0	1	1
Usp11	1	1	1	1
Usp12	1	1	1	1
Usp13	1	1	1	1
Usp14	1	1	1	1
Usp15	1	1	1	1
Usp16	1	1	1	1
Usp17lb	0	0	0	0
Usp17lc	0	0	0	0
Usp17le	0	0	0	0
Usp18	1	1	1	1
Usp19	1	1	1	1
Usp2	1	1	1	1
Usp20	0	0	0	0
Usp21	1	1	1	1
Usp22	1	1	1	1
Usp24	1	1	1	1
Usp25	1	1	1	1
Usp26	0	0	0	0
Usp27x	0	0	0	0
